state,date,cases,deaths,cases_weekly_change,deaths_weekly_change,state,date,total_vaccinations,total_vaccinations_per_hundred,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_weekly_change,total_vaccinations_per_hundred_weekly_change,people_vaccinated_weekly_change,people_vaccinated_per_hundred_weekly_change,people_fully_vaccinated_weekly_change,people_fully_vaccinated_per_hundred_weekly_change
Rhode Island,7/24/2021,153447,2739,0.00311172,0.001096487,Rhode Island,7/24/2021,1317086,124.33,703706,,645438,60.93,0.00908041,0.009090186,0.008784652,,0.008777499,0.008774839
Rhode Island,7/31/2021,154339,2740,0.005813122,3.65E-04,Rhode Island,7/31/2021,1329473,125.5,713873,,651498,61.5,0.009404898,0.00941044,0.014447808,,0.009388924,0.009354998
Rhode Island,8/28/2021,161701,2764,0.012466311,0.003995657,Rhode Island,8/28/2021,1387179,130.94,754639,,682956,64.47,0.012182593,0.012135754,0.012879849,,0.012901664,0.012882973
Rhode Island,9/4/2021,163742,2773,0.012622118,0.003256202,Rhode Island,9/4/2021,1404114,132.54,765296,,691541,65.28,0.012208223,0.012219286,0.014122009,,0.012570381,0.012563964
Rhode Island,9/11/2021,165849,2793,0.012867808,0.0072124,Rhode Island,9/11/2021,1418514,133.9,773784,,699077,65.99,0.010255575,0.010261007,0.011091113,,0.010897398,0.010876193
Rhode Island,9/18/2021,168449,2812,0.015676856,0.006802678,Rhode Island,9/18/2021,1433284,135.3,783803,,708220,66.85,0.010412335,0.010455587,0.012948036,,0.01307869,0.013032254
Rhode Island,10/2/2021,172719,2838,0.011827827,0.005313516,Rhode Island,10/2/2021,1465732,138.36,798988,,724952,68.43,0.011761665,0.011773313,0.008054495,,0.009267807,0.00929204
Rhode Island,10/16/2021,176405,2860,0.010511518,0.002102256,Rhode Island,10/16/2021,1509562,142.5,813128,,739331,69.79,0.011407375,0.011427355,0.006884813,,0.007683039,0.007652338
Rhode Island,10/23/2021,177998,2872,0.009030342,0.004195809,Rhode Island,10/23/2021,1530159,144.44,819423,,745471,70.37,0.013644338,0.013614052,0.00774169,,0.008304834,0.008310686
Rhode Island,11/6/2021,181079,2881,0.009330869,0.001042366,Rhode Island,11/6/2021,1598640,150.91,834950,,755040,71.27,0.022073865,0.022079266,0.009138346,,0.005794644,0.00578601
South Carolina,1/30/2021,439785,7014,0.06282425,0.08257449,South Carolina,1/30/2021,407860,7.92,339544,,66286,1.29,0.636973,0.636363652,0.64298403,,0.6241791,0.632911344
South Carolina,2/6/2021,462981,7611,0.05274391,0.08511543,South Carolina,2/6/2021,542879,10.54,435079,,103432,2.01,0.33104253,0.330808076,0.28136265,,0.5603899,0.558139527
South Carolina,2/20/2021,501277,8256,0.03753984,0.043610215,South Carolina,2/20/2021,879776,17.09,625877,,237292,4.61,0.30367506,0.303585061,0.22204363,,0.55078626,0.552188597
South Carolina,2/27/2021,515072,8498,0.027519703,0.029312015,South Carolina,2/27/2021,1057969,20.55,725393,,330330,6.42,0.20254362,0.202457533,0.15900254,,0.39208233,0.392624745
South Carolina,4/3/2021,555274,9196,0.013062954,0.010105491,South Carolina,4/3/2021,2244467,43.59,1460004,,816770,15.86,0.11245394,0.112273543,0.10133207,,0.13710022,0.136917538
South Carolina,4/10/2021,561773,9273,0.011704087,0.008373261,South Carolina,4/10/2021,2591420,50.33,1635813,,998461,19.39,0.15458143,0.154622662,0.12041676,,0.22245061,0.222572471
South Carolina,4/24/2021,574226,9414,0.010502219,0.00997746,South Carolina,4/24/2021,3058387,59.4,1820274,,1288767,25.03,0.067059994,0.067002003,0.037826538,,0.10626817,0.106053941
South Carolina,5/1/2021,579556,9506,0.009282112,0.009772658,South Carolina,5/1/2021,3273403,63.58,1891612,,1430024,27.77,0.07030368,0.070370401,0.03919077,,0.109606266,0.109468656
South Carolina,5/8/2021,583996,9586,0.007660985,0.008415699,South Carolina,5/8/2021,3413651,66.3,1939674,,1527211,29.66,0.042844653,0.042780797,0.02540791,,0.06796181,0.068059051
South Carolina,5/29/2021,592912,9728,0.003838182,0.005581975,South Carolina,5/29/2021,3752709,72.89,2095548,,1726922,33.54,0.02437818,0.024455367,0.022984028,,0.028360128,0.028203584
South Carolina,6/19/2021,595448,9792,0.00108099,0.001636624,South Carolina,6/19/2021,4017725,78.03,2200972,,1892177,36.75,0.025143027,0.025091944,0.017676592,,0.03407085,0.034046145
South Carolina,6/26/2021,596144,9819,0.001168847,0.002757311,South Carolina,6/26/2021,4125477,80.13,2255884,,1944555,37.77,0.02681911,0.026912691,0.024948955,,0.02768135,0.027755114
South Carolina,7/3/2021,597261,9830,0.001873732,0.001120329,South Carolina,7/3/2021,4213791,81.84,2291650,,2005294,38.95,0.021407008,0.021340276,0.015854597,,0.031235456,0.031241746
South Carolina,7/10/2021,598918,9846,0.002774358,0.001627684,South Carolina,7/10/2021,4253849,82.62,2311107,,2027081,39.37,0.009506345,0.009530825,0.008490443,,0.010864735,0.010783028
South Carolina,7/17/2021,601803,9862,0.004817009,0.001625061,South Carolina,7/17/2021,4299163,83.5,2333905,,2048564,39.79,0.010652423,0.010651174,0.009864569,,0.010597944,0.010668045
South Carolina,7/24/2021,606833,9878,0.00835824,0.001622438,South Carolina,7/24/2021,4348186,84.45,2364682,,2070267,40.21,0.011402965,0.011377209,0.013186932,,0.010594249,0.010555393
South Carolina,8/7/2021,634310,9950,0.027808547,0.004644632,South Carolina,8/7/2021,4482515,87.06,2461364,,2113205,41.04,0.016252756,0.016225021,0.021898389,,0.010484934,0.010339757
South Carolina,8/14/2021,656313,10039,0.034688115,0.00894475,South Carolina,8/14/2021,4565307,88.67,2520157,,2139177,41.55,0.01846993,0.018492972,0.023886323,,0.012290359,0.012426882
South Carolina,8/28/2021,714265,10452,0.047833323,0.023401499,South Carolina,8/28/2021,4764482,92.54,2634412,,2212156,42.97,0.022277355,0.02231552,0.02126646,,0.018786788,0.018970861
South Carolina,9/4/2021,752378,10781,0.053359747,0.031477213,South Carolina,9/4/2021,4885894,94.9,2692396,,2261484,43.92,0.025482774,0.025502502,0.022010207,,0.022298574,0.022108405
South Carolina,9/11/2021,784052,11149,0.042098522,0.03413415,South Carolina,9/11/2021,4984526,96.81,2735390,,2304873,44.77,0.02018714,0.020126423,0.01596868,,0.01918602,0.01935338
South Carolina,9/18/2021,819204,11614,0.04483378,0.041707754,South Carolina,9/18/2021,5097475,99,2786126,,2356672,45.77,0.022659898,0.02262163,0.018548012,,0.022473693,0.022336396
South Carolina,9/25/2021,841600,12080,0.027338743,0.04012394,South Carolina,9/25/2021,5191472,100.83,2821976,,2404552,46.7,0.018439889,0.018484867,0.012867332,,0.02031684,0.020319003
South Carolina,10/16/2021,883982,13232,0.011406064,0.023435712,South Carolina,10/16/2021,5506107,106.94,2907304,,2518316,48.91,0.017427444,0.017410355,0.008428693,,0.013797283,0.013678753
South Carolina,10/30/2021,897152,13716,0.006823301,0.018111587,South Carolina,10/30/2021,5708792,110.88,2961817,,2570826,49.93,0.02196145,0.021935459,0.010021329,,0.009575367,0.009502635
South Carolina,1/16/2021,382422,6108,0.09237206,0.060784936,South Carolina,1/16/2021,,,,,,,,,,,,
South Carolina,2/13/2021,483140,7911,0.04354179,0.03941667,South Carolina,2/13/2021,674843,13.11,512156,,153014,2.97,0.24308181,0.243832985,0.17715633,,0.4793681,0.477611955
South Carolina,3/6/2021,524457,8719,0.018220782,0.026006103,South Carolina,3/6/2021,1284575,24.95,823824,,454186,8.82,0.21418965,0.214111959,0.13569331,,0.37494624,0.373831728
South Carolina,3/13/2021,532549,8870,0.015429258,0.017318487,South Carolina,3/13/2021,1583500,30.76,1017396,,574452,11.16,0.23270345,0.232865741,0.23496771,,0.2647946,0.265306105
South Carolina,3/20/2021,540390,8977,0.014723539,0.012063146,South Carolina,3/20/2021,1745511,33.9,1134174,,630289,12.24,0.10231197,0.102080674,0.11478126,,0.09720051,0.096774173
South Carolina,3/27/2021,548114,9104,0.014293432,0.014147282,South Carolina,3/27/2021,2017582,39.19,1325671,,718292,13.95,0.155869,0.156047157,0.16884267,,0.13962328,0.139705867
South Carolina,4/17/2021,568258,9321,0.011543751,0.005176306,South Carolina,4/17/2021,2866181,55.67,1753929,,1164968,22.63,0.106027246,0.106099705,0.07220626,,0.16676366,0.167096398
South Carolina,5/15/2021,588110,9638,0.007044554,0.005424619,South Carolina,5/15/2021,3543196,68.82,1985740,,1615969,31.39,0.037949085,0.038009045,0.023749352,,0.058117747,0.058327694
South Carolina,5/22/2021,590645,9674,0.00431037,0.003735185,South Carolina,5/22/2021,3663402,71.15,2048466,,1679297,32.62,0.03392589,0.033856459,0.031588197,,0.03918886,0.03918442
South Carolina,6/5/2021,593948,9752,0.001747251,0.002467156,South Carolina,6/5/2021,3840830,74.6,2130585,,1781600,34.6,0.023481965,0.023459987,0.016719699,,0.031662107,0.031604009
South Carolina,6/12/2021,594805,9776,0.001442909,0.002461076,South Carolina,6/12/2021,3919185,76.12,2162742,,1829833,35.54,0.020400524,0.020375372,0.015093088,,0.027072906,0.027167657
South Carolina,7/31/2021,617148,9904,0.016998053,0.002632141,South Carolina,7/31/2021,4410827,85.67,2408619,,2091278,40.62,0.014406204,0.014446396,0.018580556,,0.010148883,0.010196442
South Carolina,8/21/2021,681659,10213,0.038618803,0.017332435,South Carolina,8/21/2021,4660655,90.52,2579554,,2171363,42.17,0.020885348,0.020863839,0.02356875,,0.015046001,0.014921737
South Carolina,10/2/2021,860369,12570,0.022301555,0.040562868,South Carolina,10/2/2021,5290045,102.74,2850975,,2441488,47.42,0.018987536,0.018942754,0.010276079,,0.015360832,0.01541752
South Carolina,10/9/2021,874013,12929,0.015858293,0.028560042,South Carolina,10/9/2021,5411793,105.11,2883004,,2484043,48.25,0.023014545,0.023067944,0.011234403,,0.017429948,0.017503163
South Carolina,10/23/2021,891072,13472,0.00802052,0.018137813,South Carolina,10/23/2021,5586113,108.5,2932430,,2546443,49.46,0.01453042,0.014587619,0.008642316,,0.011168957,0.011245125
South Carolina,11/6/2021,902329,13841,0.005770445,0.009113431,South Carolina,11/6/2021,5816818,112.98,2987774,,2589904,50.3,0.018922687,0.018939424,0.008763909,,0.007421017,0.007410359
South Dakota,1/30/2021,108070,1775,0.010349393,0.046580195,South Dakota,1/30/2021,102847,11.63,74229,,28547,3.23,0.33221507,0.332187871,0.21722806,,0.76608515,0.765027333
South Dakota,2/13/2021,110205,1838,0.009832144,0.018846989,South Dakota,2/13/2021,155026,17.52,106251,,48674,5.5,0.2150135,0.214979227,0.19541645,,0.26013565,0.258581236
South Dakota,2/27/2021,112293,1886,0.010147095,0.014523983,South Dakota,2/27/2021,269289,30.44,178635,,90204,10.2,0.19234622,0.192322778,0.17018771,,0.2351805,0.234866805
South Dakota,4/3/2021,118361,1938,0.010932565,0.002586603,South Dakota,4/3/2021,529897,59.9,327720,,213475,24.13,0.123462915,0.12340588,0.11277866,,0.15020096,0.150142953
South Dakota,4/10/2021,119705,1946,0.011355042,0.004127979,South Dakota,4/10/2021,584224,66.04,357294,,243221,27.49,0.102523685,0.102504189,0.09024167,,0.13934183,0.139245743
South Dakota,5/8/2021,123233,1980,0.004671454,0.006609082,South Dakota,5/8/2021,731351,82.67,403193,,350806,39.65,0.028974771,0.02900172,0.013776183,,0.048772454,0.048664415
South Dakota,5/29/2021,124162,2010,0.002025604,0.004497767,South Dakota,5/29/2021,774765,87.58,425841,,374774,42.36,0.013632536,0.013657429,0.016031146,,0.012754917,0.012670347
South Dakota,6/5/2021,124261,2022,7.97E-04,0.00597012,South Dakota,6/5/2021,780713,88.25,429135,,378098,42.74,0.007677198,0.007650148,0.007735252,,0.00886929,0.008970767
South Dakota,6/12/2021,124343,2026,6.60E-04,0.001978278,South Dakota,6/12/2021,794815,89.84,435559,,386604,43.7,0.01806295,0.018016956,0.014969707,,0.02249682,0.022461412
South Dakota,7/3/2021,124582,2038,7.23E-04,0.00394094,South Dakota,7/3/2021,823175,93.05,449049,,403562,45.62,0.010496855,0.010534351,0.009287119,,0.013071299,0.013102352
South Dakota,7/17/2021,124750,2040,8.75E-04,4.90E-04,South Dakota,7/17/2021,834754,94.36,455507,,409369,46.27,0.006910563,0.006936299,0.007627368,,0.006537795,0.006526005
South Dakota,7/24/2021,124948,2041,0.001587153,4.90E-04,South Dakota,7/24/2021,842628,95.25,460873,,412393,46.62,0.009432673,0.009431963,0.011780262,,0.007386923,0.007564273
South Dakota,7/31/2021,125216,2043,0.002144933,9.80E-04,South Dakota,7/31/2021,851237,96.22,466986,,415448,46.96,0.010216832,0.01018374,0.013263941,,0.007408023,0.007292988
South Dakota,8/14/2021,126746,2052,0.009188533,9.76E-04,South Dakota,8/14/2021,872212,98.59,481229,,423119,47.83,0.011748314,0.011698269,0.014157772,,0.009351134,0.009284698
South Dakota,8/21/2021,128295,2057,0.012221336,0.002436638,South Dakota,8/21/2021,883740,99.9,487986,,427890,48.37,0.013216972,0.013287367,0.014041185,,0.011275768,0.011289963
South Dakota,8/28/2021,130776,2062,0.01933825,0.002430677,South Dakota,8/28/2021,896428,101.33,494543,,433017,48.95,0.014357209,0.014314333,0.013436914,,0.011982083,0.011990919
South Dakota,9/4/2021,133855,2072,0.023544073,0.004849672,South Dakota,9/4/2021,912429,103.14,502941,,439056,49.63,0.017849684,0.017862424,0.016981363,,0.013946295,0.013891748
South Dakota,9/11/2021,136772,2084,0.021792293,0.005791545,South Dakota,9/11/2021,923454,104.39,508483,,443515,50.13,0.012083173,0.012119443,0.01101923,,0.010155916,0.010074573
South Dakota,9/18/2021,139956,2100,0.023279667,0.007677555,South Dakota,9/18/2021,935372,105.73,514725,,448830,50.73,0.012905836,0.012836511,0.012275696,,0.011983752,0.011968872
South Dakota,10/16/2021,149996,2189,0.014720559,0.008291125,,,,,,,,,,,,,,
South Dakota,2/6/2021,109132,1804,0.009827018,0.01633799,South Dakota,2/6/2021,127592,14.42,88882,,38626,4.37,0.24060011,0.239896825,0.1974026,,0.35306692,0.352941141
South Dakota,2/20/2021,111165,1859,0.00871098,0.011425495,South Dakota,2/20/2021,225848,25.53,152655,,73029,8.26,0.45683944,0.45719182,0.43673944,,0.5003698,0.501818223
South Dakota,3/6/2021,113378,1898,0.009662271,0.006362677,South Dakota,3/6/2021,314577,35.56,206243,,108295,12.24,0.16817617,0.168199782,0.15454984,,0.20055652,0.199999978
South Dakota,3/13/2021,114493,1909,0.009834409,0.005795598,South Dakota,3/13/2021,360667,40.77,232966,,130331,14.73,0.14651418,0.146512949,0.12957048,,0.2034812,0.203431335
South Dakota,3/20/2021,115723,1922,0.010743022,0.006809831,South Dakota,3/20/2021,414458,46.85,261798,,158075,17.87,0.1491431,0.149129224,0.12376058,,0.21287334,0.213170458
South Dakota,3/27/2021,117081,1933,0.011734962,0.005723238,South Dakota,3/27/2021,471664,53.32,294506,,185598,20.98,0.138026,0.138100314,0.124935985,,0.17411351,0.174034669
South Dakota,4/17/2021,121056,1953,0.01128602,0.00359714,South Dakota,4/17/2021,627721,70.96,377436,,270390,30.56,0.07445264,0.074500289,0.056373715,,0.111704946,0.111676954
South Dakota,4/24/2021,121986,1958,0.007682443,0.002560139,South Dakota,4/24/2021,669294,75.66,388763,,300874,34.01,0.06622851,0.06623455,0.030010343,,0.112740874,0.112892615
South Dakota,5/1/2021,122660,1967,0.005525231,0.004596472,South Dakota,5/1/2021,710757,80.34,397714,,334492,37.81,0.061950326,0.061855622,0.02302432,,0.11173451,0.111731884
South Dakota,5/15/2021,123644,1991,0.003335118,0.005555511,South Dakota,5/15/2021,748761,84.64,409611,,362808,41.01,0.02380526,0.023829677,0.015917897,,0.03421259,0.034300084
South Dakota,5/22/2021,123911,2001,0.002159476,0.005022645,South Dakota,5/22/2021,764345,86.4,419122,,370054,41.83,0.020813107,0.020793969,0.023219585,,0.019971967,0.019995168
South Dakota,6/19/2021,124393,2027,4.02E-04,4.94E-04,South Dakota,6/19/2021,805461,91.05,440333,,393247,44.45,0.013394356,0.013468422,0.010960579,,0.017182946,0.017162489
South Dakota,6/26/2021,124492,2030,7.96E-04,0.001479983,South Dakota,6/26/2021,814624,92.08,444917,,398355,45.03,0.011376143,0.011312486,0.010410309,,0.012989283,0.013048341
South Dakota,7/10/2021,124641,2039,4.74E-04,4.91E-04,South Dakota,7/10/2021,829025,93.71,452059,,406710,45.97,0.007106662,0.007092951,0.006703019,,0.007800579,0.0076721
South Dakota,8/7/2021,125592,2050,0.003002763,0.003426313,South Dakota,8/7/2021,862084,97.45,474511,,419199,47.39,0.012742639,0.012783173,0.016113997,,0.009028792,0.009156716
South Dakota,9/25/2021,142800,2125,0.020320654,0.011904717,South Dakota,9/25/2021,946118,106.95,519375,,454123,51.33,0.011488438,0.011538796,0.009033918,,0.011792898,0.011827357
South Dakota,10/2/2021,145474,2145,0.018725514,0.009411812,South Dakota,10/2/2021,963386,108.9,525579,,458681,51.85,0.018251419,0.018232833,0.011945128,,0.010036945,0.010130498
South Dakota,10/9/2021,147820,2171,0.016126633,0.012121201,,,,,,,,,,,,,,
South Dakota,10/23/2021,152308,2218,0.015413761,0.013248086,South Dakota,10/23/2021,1002759,113.35,540479,,461874,52.21,,,,,,
South Dakota,10/30/2021,154482,2235,0.014273763,0.007664561,South Dakota,10/30/2021,1027480,116.14,548914,,465482,52.62,0.024652958,0.024614022,0.015606523,,0.007811666,0.007852881
South Dakota,11/6/2021,156995,2267,0.0162673,0.014317632,South Dakota,11/6/2021,1059503,119.76,556057,,471272,53.27,0.031166553,0.031169297,0.013013005,,0.012438774,0.012352726
Tennessee,1/30/2021,710748,9483,0.027021289,0.08550823,Tennessee,1/30/2021,574142,8.41,416716,,155936,2.28,0.35362327,0.354267286,0.2408799,,0.78465486,0.781249978
Tennessee,2/20/2021,750628,11022,0.011878967,0.019517183,Tennessee,2/20/2021,1097826,16.08,748756,,344665,5.05,0.18455052,0.184966833,0.1797229,,0.19546258,0.19668251
Tennessee,3/6/2021,768139,11447,0.010325074,0.013098478,Tennessee,3/6/2021,1580755,23.15,1015188,,538193,7.88,0.2145369,0.214585499,0.20127797,,0.23604894,0.235109736
Tennessee,3/13/2021,775718,11536,0.009866715,0.007774949,Tennessee,3/13/2021,1865861,27.32,1201964,,639623,9.37,0.18036067,0.180129576,0.18398166,,0.18846405,0.18908628
Tennessee,3/20/2021,784220,11606,0.010960221,0.006067991,Tennessee,3/20/2021,2141857,31.36,1394341,,732619,10.73,0.14791882,0.147877036,0.16005218,,0.14539194,0.145144028
Tennessee,5/8/2021,838024,12158,0.006144762,0.004793406,Tennessee,5/8/2021,4306550,63.06,2429663,,1873334,27.43,0.06198871,0.061973752,0.030902505,,0.1021862,0.102049028
Tennessee,5/15/2021,842329,12213,0.005137086,0.004523754,Tennessee,5/15/2021,4511374,66.06,2511475,,1997340,29.25,0.04756105,0.047573701,0.033672214,,0.06619537,0.066350711
Tennessee,6/12/2021,852165,12398,0.003255248,0.001777649,Tennessee,6/12/2021,4984728,72.99,2734592,,2244193,32.86,0.015851378,0.015866359,0.011688113,,0.020525217,0.020496913
Tennessee,7/24/2021,867449,12580,0.007808447,0.002869844,Tennessee,7/24/2021,5669440,83.02,2999548,,2645658,38.74,0.012757778,0.012809524,0.013764262,,0.010138989,0.010169535
Tennessee,7/31/2021,879858,12638,0.014305115,0.004610539,Tennessee,7/31/2021,5755732,84.28,3056804,,2670396,39.1,0.015220523,0.015177051,0.019088268,,0.009350419,0.009292681
Tennessee,8/21/2021,961018,13041,0.037707686,0.015654206,Tennessee,8/21/2021,6106855,89.42,3276921,,2777114,40.67,0.022703528,0.022644078,0.023560286,,0.016327858,0.01649583
Tennessee,8/28/2021,1003638,13241,0.044348836,0.015336275,Tennessee,8/28/2021,6259750,91.66,3355302,,2832725,41.48,0.025036573,0.025050365,0.023919106,,0.020024776,0.019916389
Tennessee,9/4/2021,1051363,13522,0.04755199,0.021221995,Tennessee,9/4/2021,6416526,93.96,3430113,,2894046,42.38,0.025045037,0.025092724,0.02229631,,0.021647334,0.021697229
Tennessee,10/2/2021,1203531,15082,0.01848197,0.025498033,Tennessee,10/2/2021,6911589,101.21,3607110,,3113030,45.58,0.017947674,0.018004416,0.008095264,,0.013675213,0.013564639
Tennessee,10/9/2021,1220612,15428,0.014192462,0.022941232,Tennessee,10/9/2021,7071558,103.55,3642610,,3161093,46.29,0.02314508,0.023120275,0.009841681,,0.015439272,0.015577028
Tennessee,10/23/2021,1243433,16025,0.00771451,0.020960808,Tennessee,10/23/2021,7292468,106.78,3698169,,3228989,47.28,0.014532685,0.014536806,0.007975102,,0.01031816,0.010256384
Tennessee,10/30/2021,1251111,16216,0.006174803,0.011918902,Tennessee,10/30/2021,7457053,109.19,3723870,,3254481,47.66,0.02256918,0.022569792,0.006949663,,0.007894754,0.008037222
Tennessee,11/6/2021,1257642,16372,0.005220175,0.00962007,Tennessee,11/6/2021,7598741,111.27,3746646,,3276318,47.98,0.01900053,0.019049333,0.006116271,,0.006709814,0.006714216
Tennessee,1/16/2021,668142,8276,0.05348289,0.084097505,Tennessee,1/16/2021,,,,,,,,,,,,
Tennessee,1/23/2021,692048,8736,0.035779834,0.055582404,Tennessee,1/23/2021,424152,6.21,335823,,87376,1.28,,,,,,
Tennessee,2/6/2021,727428,10365,0.023468256,0.09300852,Tennessee,2/6/2021,752298,11.02,521621,,228198,3.34,0.31029952,0.310344882,0.25174224,,0.4634081,0.464912243
Tennessee,2/13/2021,741816,10811,0.019779325,0.043029428,Tennessee,2/13/2021,926787,13.57,634688,,288311,4.22,0.23194134,0.231397431,0.21676087,,0.26342475,0.263472991
Tennessee,2/27/2021,760289,11299,0.01287055,0.025131583,Tennessee,2/27/2021,1301529,19.06,845090,,435414,6.38,0.18555129,0.18532335,0.12865877,,0.26329625,0.263366359
Tennessee,3/27/2021,792763,11713,0.010893583,0.009219408,Tennessee,3/27/2021,2477807,36.28,1612374,,862669,12.63,0.15684986,0.156887716,0.15636992,,0.17751384,0.177073636
Tennessee,4/3/2021,799450,11809,0.008435011,0.008195996,Tennessee,4/3/2021,2863871,41.94,1829918,,1034467,15.15,0.15580869,0.156008782,0.13492155,,0.1991471,0.19952491
Tennessee,4/10/2021,807996,11900,0.010689855,0.007706046,Tennessee,4/10/2021,3189476,46.7,2013257,,1192566,17.46,0.11369407,0.113495488,0.100189686,,0.15283132,0.152475187
Tennessee,4/17/2021,816230,11951,0.010190606,0.004285693,Tennessee,4/17/2021,3501468,51.27,2160931,,1358755,19.9,0.09781921,0.097858682,0.07335079,,0.13935411,0.139747974
Tennessee,4/24/2021,826608,12045,0.012714505,0.007865429,Tennessee,4/24/2021,3803194,55.69,2269505,,1541957,22.58,0.08617127,0.086210233,0.050244093,,0.13483083,0.134673363
Tennessee,5/1/2021,832906,12100,0.007619143,0.004566193,Tennessee,5/1/2021,4055175,59.38,2356831,,1699653,24.89,0.06625509,0.066259671,0.038478017,,0.10227001,0.102302896
Tennessee,5/22/2021,845633,12280,0.003922463,0.005486012,Tennessee,5/22/2021,4709229,68.96,2606937,,2099426,30.74,0.04385698,0.043899471,0.03801036,,0.051110983,0.050940163
Tennessee,5/29/2021,848003,12341,0.00280261,0.004967451,Tennessee,5/29/2021,4824878,70.65,2664756,,2156466,31.58,0.024557948,0.024506983,0.022178888,,0.027169347,0.027325957
Tennessee,6/5/2021,849400,12376,0.001647353,0.002836108,Tennessee,6/5/2021,4906946,71.85,2702999,,2199057,32.2,0.017009377,0.016985116,0.014351368,,0.019750357,0.019632703
Tennessee,6/19/2021,853104,12415,0.001101852,0.001371145,Tennessee,6/19/2021,5140035,75.27,2786551,,2345119,34.34,0.03115654,0.03123711,0.01900065,,0.044972062,0.045039566
Tennessee,6/26/2021,853786,12449,7.99E-04,0.002738595,Tennessee,6/26/2021,5216022,76.38,2821575,,2383674,34.9,0.014783382,0.014746875,0.012568951,,0.01644051,0.016307558
Tennessee,7/3/2021,854661,12483,0.001024842,0.002731085,Tennessee,7/3/2021,5476515,80.19,2901608,,2562632,37.52,0.049940944,0.0498822,0.028364658,,0.07507658,0.075071646
Tennessee,7/10/2021,856874,12508,0.002589345,0.002002716,Tennessee,7/10/2021,5530977,80.99,2926141,,2589941,37.92,0.009944677,0.00997628,0.008454919,,0.010656595,0.010660932
Tennessee,7/17/2021,860728,12544,0.004497767,0.002878189,Tennessee,7/17/2021,5598022,81.97,2958822,,2619103,38.35,0.012121677,0.012100274,0.011168599,,0.011259675,0.011339622
Tennessee,8/7/2021,899546,12731,0.022376299,0.007358789,Tennessee,8/7/2021,5858066,85.78,3126504,,2698657,39.52,0.01777947,0.017797802,0.022801638,,0.010583043,0.0107417
Tennessee,8/14/2021,926097,12840,0.029515982,0.00856173,Tennessee,8/14/2021,5971286,87.44,3201493,,2732498,40.01,0.019327164,0.019351859,0.023984909,,0.012539983,0.012398743
Tennessee,9/11/2021,1099118,13778,0.045421958,0.018932104,Tennessee,9/11/2021,6543044,95.81,3483649,,2949173,43.18,0.019717574,0.019689203,0.015607595,,0.019048452,0.018876836
Tennessee,9/18/2021,1151186,14225,0.04737258,0.032443047,Tennessee,9/18/2021,6674595,97.74,3537200,,3011901,44.1,0.020105481,0.020144013,0.015372157,,0.02126968,0.021306125
Tennessee,9/25/2021,1181691,14707,0.026498795,0.03388405,Tennessee,9/25/2021,6789729,99.42,3578144,,3071033,44.97,0.017249584,0.01718844,0.011575222,,0.019632816,0.019727919
Tennessee,10/16/2021,1233914,15696,0.010897756,0.017371058,Tennessee,10/16/2021,7188007,105.25,3668909,,3196012,46.8,0.016467214,0.01641719,0.007219791,,0.011046529,0.011017482
Texas,2/20/2021,2590989,42202,0.011439681,0.021345615,Texas,2/20/2021,4614697,15.92,3241776,,1367318,4.72,0.15137553,0.151953696,0.117372155,,0.23878872,0.238845089
Texas,4/17/2021,2845113,49723,0.008343935,0.007721663,Texas,4/17/2021,16419173,56.63,10080135,,6408763,22.1,0.11801875,0.118065174,0.10243225,,0.16477048,0.164383582
Texas,5/8/2021,2908499,50786,0.005961061,0.006560326,Texas,5/8/2021,20060525,69.18,11467096,,8629882,29.76,0.050825357,0.050729045,0.027081609,,0.08402479,0.083758202
Texas,5/29/2021,2947615,51660,0.00402236,0.005723596,Texas,5/29/2021,22847875,78.8,12756426,,10223071,35.26,0.036599517,0.036705737,0.034379363,,0.04180801,0.041962125
Texas,6/12/2021,2971075,52096,0.004754424,0.004279614,Texas,6/12/2021,24127329,83.21,13343213,,10956306,37.79,0.03183198,0.031870028,0.024284482,,0.04278791,0.042770445
Texas,6/19/2021,2979299,52281,0.00276804,0.003551126,Texas,6/19/2021,24909954,85.91,13659192,,11438446,39.45,0.032437325,0.032448067,0.023680925,,0.04400575,0.043926985
Texas,6/26/2021,2988213,52449,0.002992034,0.003213406,Texas,6/26/2021,25394826,87.58,13855461,,11740883,40.49,0.01946497,0.019438969,0.014369011,,0.026440382,0.026362527
Texas,7/3/2021,2998381,52621,0.00340271,0.003279328,Texas,7/3/2021,25878519,89.25,14049144,,12039497,41.52,0.019046903,0.01906828,0.013978839,,0.02543366,0.025438391
Texas,8/7/2021,3229082,53788,0.03088224,0.007228136,Texas,8/7/2021,27952207,96.4,15352314,,12884456,44.44,0.01937735,0.019350762,0.024692416,,0.013486385,0.0136861
Texas,8/14/2021,3327117,54441,0.030359983,0.012140274,Texas,8/14/2021,28577758,98.56,15776656,,13092726,45.15,0.02237928,0.022406614,0.027640224,,0.016164422,0.015976632
Texas,8/21/2021,3451738,55390,0.037456155,0.017431736,Texas,8/21/2021,29200537,100.71,16120776,,13329700,45.97,0.021792412,0.021814114,0.021811962,,0.018099666,0.01816171
