"state","date","total_vaccinations","total_vaccinations_per_hundred","people_vaccinated","people_vaccinated_per_hundred","people_fully_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_weekly_change","total_vaccinations_per_hundred_weekly_change","people_vaccinated_weekly_change","people_vaccinated_per_hundred_weekly_change","people_fully_vaccinated_weekly_change","people_fully_vaccinated_per_hundred_weekly_change"
"Rhode Island","2021-08-10","1347334","127.18","728730",,"659926","62.29","0.009969711","0.00992615187148238","0.016851902",,"0.010105252","0.010053525466634294"
"Rhode Island","2021-08-11","1348833","127.33","729707",,"660680","62.37","0.009967685","0.00999446205326171","0.016967893",,"0.010436535","0.010531414968969033"
"Rhode Island","2021-08-12","1350658","127.5","730689",,"661483","62.44","0.00948298","0.009501187648456089","0.013344169",,"0.009021163","0.009049751562847153"
"Rhode Island","2021-08-13","1352952","127.71","731949",,"662445","62.53","0.009471297","0.009405620332537667","0.0131777525",,"0.009173989","0.009199463836295552"
"Rhode Island","2021-08-14","1355650","127.97","733491",,"663552","62.64","0.009965897","0.00994397617159759","0.013655186",,"0.009608388","0.009671170045912891"
"Rhode Island","2021-08-15","1355713","127.97","733568",,"663595","62.64","0.00829196","0.008272937446447637","0.011796951",,"0.008328319","0.008370885216491208"
"Rhode Island","2021-08-16","1359670","128.35","736464",,"665619","62.83","0.010033011","0.010073236039314093","0.014407635",,"0.010438085","0.010453551480454903"
"Rhode Island","2021-08-17","1361056","128.48","737115",,"666007","62.87","0.010184526","0.010221699383071714","0.011506319",,"0.00921464","0.009311268773234405"
"Rhode Island","2021-08-18","1361536","128.52","738463",,"669386","63.19","0.009417772","0.009345827946759977","0.011999369",,"0.013177276","0.01314732446222533"
"Rhode Island","2021-08-19","1364565","128.81","741614",,"671497","63.39","0.010296464","0.010274490655637347","0.014951587",,"0.015138745","0.015214596246772016"
"Rhode Island","2021-08-20","1367301","129.07","742815",,"672564","63.49","0.010605693","0.010649184278590296","0.014845252",,"0.01527524","0.015352657579830398"
"Rhode Island","2021-08-21","1370483","129.37","745043",,"674257","63.65","0.010941625","0.010940025921602814","0.015749335",,"0.016132832","0.016123906862690163"
"Rhode Island","2021-08-22","1373200","129.63","746267",,"675249","63.74","0.012898803","0.012971828419258369","0.017311335",,"0.017561913","0.017560690907835186"
"Rhode Island","2021-08-23","1375358","129.83","747232",,"676095","63.82","0.011538148","0.011530984270001543","0.014621258",,"0.015738726","0.015756799217319983"
"Rhode Island","2021-08-24","1376557","129.94","747792",,"676631","63.87","0.011388898","0.011363655365864478","0.014484882",,"0.015951753","0.015905820453073982"
"Rhode Island","2021-08-25","1378261","130.1","749747",,"678617","64.06","0.012283921","0.012293853902237917","0.015280366",,"0.01379025","0.01376796263006419"
"Rhode Island","2021-08-26","1381130","130.37","751101",,"679825","64.17","0.01213944","0.012110823050908381","0.012792349",,"0.012402177","0.012304751048198614"
"Rhode Island","2021-08-27","1384225","130.67","752513",,"681128","64.3","0.01237762","0.012396359874063068","0.013055682",,"0.01273334","0.012757962698973335"
"Rhode Island","2021-08-28","1387179","130.94","754639",,"682956","64.47","0.012182593","0.012135753585887255","0.0128798485",,"0.012901664","0.012882972831156803"
"Rhode Island","2021-08-29","1389773","131.19","755861",,"684030","64.57","0.012068868","0.012034270164362093","0.012856007",,"0.013004065","0.01302164566715125"
"Rhode Island","2021-08-30","1391907","131.39","756887",,"684934","64.66","0.012032509","0.01201570815411257","0.012920976",,"0.013073564","0.01316207555796578"
"Rhode Island","2021-08-31","1393434","131.54","757546",,"685619","64.72","0.012260318","0.012313323735053228","0.013043761",,"0.013283491","0.013308301561032243"
"Rhode Island","2021-09-01","1395677","131.75","760425",,"687906","64.94","0.012636185","0.012682551883166804","0.014242172",,"0.013688087","0.013737159559885193"
"Rhode Island","2021-09-02","1398472","132.01","761804",,"688973","65.04","0.012556434","0.012579539056807088","0.014249802",,"0.013456464","0.01355775152761951"
"Rhode Island","2021-09-03","1401425","132.29","764007",,"690495","65.18","0.01242578","0.01239759153694675","0.015274167",,"0.013752222","0.013685852335548754"
"Rhode Island","2021-09-04","1404114","132.54","765296",,"691541","65.28","0.012208223","0.01221928582658327","0.014122009",,"0.012570381","0.012563964313585751"
"Rhode Island","2021-09-05",,,,,,,,,,,,
"Rhode Island","2021-09-06",,,,,,,,,,,,
"Rhode Island","2021-09-07","1410438","133.14","768150",,"694145","65.52","0.012202978","0.012163595785680714","0.013997793",,"0.012435436","0.012360887562830714"
"Rhode Island","2021-09-08","1411584","133.25","770577",,"695943","65.69","0.011397362","0.011385199240986799","0.013350487",,"0.011683226","0.01154915986150673"
"Rhode Island","2021-09-09","1413145","133.4","771279",,"696628","65.76","0.010492206","0.010529459105252492","0.012437582",,"0.011110783","0.011070143545978794"
"Rhode Island","2021-09-10","1415856","133.65","772515",,"697892","65.88","0.010297418","0.010280398340648533","0.011136055",,"0.010712624","0.010739448502883775"
"Rhode Island","2021-09-11","1418514","133.9","773784",,"699077","65.99","0.010255575","0.010261007216571416","0.011091113",,"0.010897398","0.01087619276607743"
"Rhode Island","2021-09-12","1421062","134.14","775012",,"700151","66.09",,,,,,
"Rhode Island","2021-09-13","1423178","134.34","776024",,"701123","66.18",,,,,,
"Rhode Island","2021-09-14","1424342","134.45","776577",,"701682","66.24","0.009857893","0.009839244015639181","0.010970473",,"0.01085794","0.010988978384760983"
"Rhode Island","2021-09-15","1426168","134.63","779273",,"703819","66.44","0.010331631","0.010356509439493511","0.011285067",,"0.011317015","0.01141730006707653"
"Rhode Island","2021-09-16","1428626","134.86","780417",,"704928","66.54","0.010954976","0.010944532311480959","0.011847854",,"0.011914492","0.011861327790865905"
"Rhode Island","2021-09-17","1430832","135.07","782161",,"706659","66.71","0.010577321","0.010624820981808725","0.012486458",,"0.012562156","0.01259865034111507"
"Rhode Island","2021-09-18","1433284","135.3","783803",,"708220","66.85","0.010412335","0.010455586644942505","0.012948036",,"0.01307869","0.013032254494940165"
"Rhode Island","2021-09-19","1435627","135.52","784743",,"709367","66.96","0.010249376","0.010287790908460881","0.012555957",,"0.013162851","0.01316385360073613"
"Rhode Island","2021-09-20","1437537","135.7","785538",,"710367","67.06","0.010089397","0.010123544351959168","0.01225996",,"0.013184547","0.013297031710391982"
"Rhode Island","2021-09-21","1438806","135.82","786016",,"711015","67.12","0.010154843","0.01018971605964114","0.012154579",,"0.013300896","0.01328506561869025"
"Rhode Island","2021-09-22","1440504","135.98","787298",,"712328","67.24","0.010052085","0.010027450995610643","0.010298014",,"0.012089729","0.012040907040480553"
"Rhode Island","2021-09-23","1444307","136.34","789844",,"715126","67.51","0.010976315","0.010974316609006385","0.012079477",,"0.014466763","0.014577729729943867"
"Rhode Island","2021-09-24","1446180","136.51","791546",,"716839","67.67","0.010726571","0.010661097999821845","0.011998773",,"0.014405847","0.01439061863206903"
"Rhode Island","2021-09-25","1448693","136.75","792604",,"718295","67.8","0.01075089","0.010716925351071716","0.011228561",,"0.014225841","0.014210965620909732"
"Rhode Island","2021-09-26","1451318","137.0","793520",,"719514","67.92","0.010929704","0.010920897284533604","0.011184573",,"0.01430428","0.014336890217224063"
"Rhode Island","2021-09-27","1453886","137.24","794267",,"720407","68.0","0.011372924","0.011348603486839082","0.011112094",,"0.014133573","0.014017297942141349"
"Rhode Island","2021-09-28","1455889","137.43","794842",,"720999","68.06","0.011873007","0.011853870385666765","0.0112288",,"0.014041901","0.014004731206700649"
"Rhode Island","2021-09-29","1458701","137.7","796301",,"722296","68.18","0.01263237","0.01264889651597434","0.01143527",,"0.013993502","0.013979778482685612"
"Rhode Island","2021-09-30","1461411","137.95","797418",,"723162","68.26","0.01184237","0.011808691126904636","0.009589195",,"0.0112371445","0.01110949690757601"
"Rhode Island","2021-10-01","1464174","138.21","798143",,"723947","68.34","0.01244247","0.012453349306770223","0.008334279",,"0.0099157095","0.009900935981832726"
"Rhode Island","2021-10-02","1465732","138.36","798988",,"724952","68.43","0.011761665","0.011773313421217901","0.008054495",,"0.009267807","0.009292039899347904"
"Rhode Island","2021-10-03","1472522","139.0","800596",,"726681","68.6","0.014610171","0.014598540145985384","0.0089172125",,"0.00996089","0.010011756097189295"
"Rhode Island","2021-10-04","1478496","139.56","801991",,"728323","68.75","0.016927004","0.016904674720152668","0.009724736",,"0.0109882355","0.011029411764705843"
"Rhode Island","2021-10-05","1480102","139.72","802472",,"728787","68.79","0.016631126","0.016663037333210395","0.009599447",,"0.010801673","0.010725843601635976"
"Rhode Island","2021-10-06","1482772","139.97","804581",,"730908","69.0","0.016501665","0.016485121428490457","0.01039803",,"0.011923075","0.012026987386330124"
"Rhode Island","2021-10-07","1484954","140.17","805240",,"731457","69.05","0.016109824","0.016092773968432894","0.009809136",,"0.011470437","0.011573440547286928"
"Rhode Island","2021-10-08","1489433","140.6","806391",,"732505","69.15","0.017251372","0.017292570027607423","0.010334015",,"0.01182127","0.01185252452266461"
"Rhode Island","2021-10-09","1492536","140.89","807568",,"733694","69.26","0.018287063","0.018285627274128524","0.010738611",,"0.012058735","0.012129214324571924"
"Rhode Island","2021-10-10",,,,,,,,,,,,
"Rhode Island","2021-10-11",,,,,,,,,,,,
"Rhode Island","2021-10-12","1498777","141.48","809213",,"735314","69.41","0.01261735","0.012596591236323063","0.008400321",,"0.0089559555","0.00901299116309584"
"Rhode Island","2021-10-13","1500016","141.6","809994",,"736100","69.49","0.011629581","0.01164539618143623","0.0067276955",,"0.007103443","0.007101418315500485"
"Rhode Island","2021-10-14","1503636","141.94","810901",,"737045","69.57","0.012580872","0.012627541138662046","0.0070302486",,"0.0076395273","0.007530770381234175"
"Rhode Island","2021-10-15","1506807","142.24","812166",,"738269","69.69","0.011664867","0.011664334944267996","0.007161498",,"0.007868886","0.007809145935014472"
"Rhode Island","2021-10-16","1509562","142.5","813128",,"739331","69.79","0.011407375","0.011427354673859247","0.0068848133",,"0.0076830387","0.007652337792771302"
"Rhode Island","2021-10-17","1513335","142.85","813960",,"740237","69.88",,,,,,
"Rhode Island","2021-10-18","1515705","143.08","814518",,"740878","69.94",,,,,,
"Rhode Island","2021-10-19","1517085","143.21","814937",,"741236","69.97","0.012215257","0.012227924186225536","0.0070735216",,"0.00805366","0.008068019315705666"
"Rhode Island","2021-10-20","1520320","143.51","815705",,"742032","70.05","0.013535857","0.013488661771440258","0.0070506334",,"0.008058667","0.008058757400457806"
"Rhode Island","2021-10-21","1523454","143.81","816489",,"742780","70.12","0.0131800175","0.013174563608522982","0.0068911314",,"0.0077810287","0.007905745962081934"
"Rhode Island","2021-10-22","1527156","144.16","818655",,"744798","70.31","0.013504744","0.013498338456899406","0.007989764",,"0.00884366","0.008896506795720294"
"Rhode Island","2021-10-23","1530159","144.44","819423",,"745471","70.37","0.013644338","0.01361405222039469","0.0077416897",,"0.008304834","0.00831068557933845"
"Rhode Island","2021-10-24","1533965","144.8","820184",,"746085","70.43","0.013632178","0.013650703897499561","0.0076465607",,"0.007900119","0.007870639742069141"
"Rhode Island","2021-10-25","1536391","145.03","820653",,"746384","70.46","0.013647795","0.013628730635286912","0.0075321198",,"0.0074317455","0.007434931147735968"
"Rhode Island","2021-10-26","1538896","145.27","822076",,"747507","70.56","0.014376879","0.014384500191752858","0.008760214",,"0.008460164","0.00843215033005218"
"Rhode Island","2021-10-27","1543228","145.68","823089",,"748116","70.62","0.015067935","0.01512084646213685","0.009052277",,"0.008199096","0.008137084176759846"
"Rhode Island","2021-10-28","1552354","146.54","824586",,"748968","70.7","0.018970013","0.01898333416405551","0.009916902",,"0.008330822","0.008271490990333419"
"Rhode Island","2021-10-29","1558204","147.09","825573",,"749548","70.75","0.020330548","0.020324613886588683","0.008450389",,"0.006377578","0.006258000284454557"
"Rhode Island","2021-10-30","1564114","147.65","827389",,"750690","70.86","0.022190452","0.022223718474690957","0.009721518",,"0.007000923","0.006963203216591607"
"Rhode Island","2021-10-31","1571070","148.3","828526",,"751359","70.93","0.024188995","0.024171291793907423","0.010170937",,"0.0070688725","0.007099251812803908"
"Rhode Island","2021-11-01","1576399","148.81","829411",,"751862","70.97","0.026040196","0.0260635562200493","0.010671973",,"0.0073393583","0.007238166629337739"
"Rhode Island","2021-11-02","1579259","149.08","829938",,"752193","71.0","0.026228547","0.026227038143145087","0.009563565",,"0.006268859","0.006235827664399007"
"Rhode Island","2021-11-03","1583695","149.5","831503",,"753140","71.09","0.026222348","0.026221856123009202","0.010222435",,"0.006715536","0.006655286574491992"
"Rhode Island","2021-11-04","1589882","150.08","832812",,"753884","71.16","0.024174929","0.02415723919103785","0.00997591",,"0.0065636635","0.006506416720075903"
"Rhode Island","2021-11-05","1594745","150.54","833615",,"754331","71.21","0.023450732","0.023454981889542426","0.009741068",,"0.006381154","0.0065017538441365375"
"Rhode Island","2021-11-06","1598640","150.91","834950",,"755040","71.27","0.022073865","0.02207926625201062","0.009138346",,"0.0057946444","0.00578600963966136"
"Rhode Island","2021-11-07","1606608","151.66","836531",,"755703","71.34","0.022620201","0.022656801497703105","0.009661794",,"0.0057815313","0.005780295190901175"
"Rhode Island","2021-11-08","1614404","152.39","838375",,"756337","71.4","0.024108768","0.02405751891437702","0.010807633",,"0.0059518814","0.00605891962630567"
"Rhode Island","2021-11-09","1616003","152.55","839687",,"756788","71.44","0.023266554","0.02327611384329087","0.011746645",,"0.006108761","0.006197217484595008"
"Rhode Island","2021-11-10","1619101","152.84","840830",,"757117","71.47","0.02235663","0.022341112628030846","0.011216998",,"0.005280614","0.005345354068126529"
"South Carolina","2021-01-12","81075","1.57","77042",,"3954","0.08",,,,,,
"South Carolina","2021-01-13","99887","1.94","87584",,"12213","0.24",,,,,,
"South Carolina","2021-01-14","115855","2.25","96231",,,,,,,,,
"South Carolina","2021-01-15","121836","2.37","101722",,"19477","0.38",,,,,,
"South Carolina","2021-01-16",,,,,,,,,,,,
"South Carolina","2021-01-17",,,,,,,,,,,,
"South Carolina","2021-01-18",,,,,,,,,,,,
"South Carolina","2021-01-19","187175","3.64","155548",,"30243","0.59","1.3086648","1.3184714043975636","1.0190027",,"6.6487103","6.374999672174454"
"South Carolina","2021-01-20","192608","3.74","160518",,"30679","0.6","0.9282589","0.9278350564622388","0.83273196",,"1.5119953","1.500000099341075"
"South Carolina","2021-01-21","209631","4.07","173906",,"34277","0.67","0.8094256","0.8088889651828342","0.8071723",,,
"South Carolina","2021-01-22","229002","4.45","189170",,"38183","0.74","0.8795922","0.8776370503228423","0.85967636",,"0.9604149","0.9473684461493241"
"South Carolina","2021-01-23","249155","4.84","206663",,"40812","0.79",,,,,,
"South Carolina","2021-01-24","278795","5.41","233257",,"43810","0.85",,,,,,
"South Carolina","2021-01-25","307348","5.97","258015",,"47563","0.92",,,,,,
"South Carolina","2021-01-26","317211","6.16","267262",,"48157","0.94","0.69472957","0.6923076503879422","0.7181963",,"0.59233546","0.5932203349420582"
