"state","date","cases","deaths","cases_weekly_change","deaths_weekly_change"
"Nevada","2021-09-18","410104","6845","0.020410538","0.021336913"
"New Hampshire","2021-09-18","114322","1457","0.028899074","0.011103392"
"New Jersey","2021-09-18","1131319","27182","0.014036536","0.0047312975"
"New Mexico","2021-09-18","244720","4677","0.020151258","0.015194297"
"New York","2021-09-18","2363352","54441","0.014647722","0.0042426586"
"North Carolina","2021-09-18","1332544","15636","0.03987527","0.03604555"
"North Dakota","2021-09-18","125630","1618","0.026531458","0.008099675"
"Northern Mariana Islands","2021-09-18","258","2","0.031999946","0.0"
"Ohio","2021-09-18","1342777","21471","0.037564874","0.014985323"
"Oklahoma","2021-09-18","592074","8440","0.025570273","0.028265119"
"Oregon","2021-09-18","309841","3569","0.04385078","0.043872476"
"Pennsylvania","2021-09-18","1375864","28845","0.024132013","0.009766817"
"Puerto Rico","2021-09-18","212320","3072","0.011322141","0.02570951"
"Rhode Island","2021-09-18","168449","2812","0.015676856","0.006802678"
"South Carolina","2021-09-18","819204","11614","0.04483378","0.041707754"
"South Dakota","2021-09-18","139956","2100","0.023279667","0.007677555"
"Tennessee","2021-09-18","1151186","14225","0.04737258","0.032443047"
"Texas","2021-09-18","3925228","62226","0.029346824","0.03329408"
"Utah","2021-09-18","491073","2787","0.02293241","0.023127794"
"Vermont","2021-09-18","31361","298","0.047671556","0.038327575"
"Virgin Islands","2021-09-18","6439","67","0.041572332","0.06349206"
"Virginia","2021-09-18","827197","12242","0.03164029","0.017115355"
"Washington","2021-09-18","623254","7256","0.038806915","0.039988518"
"West Virginia","2021-09-18","221513","3370","0.06473601","0.05082631"
"Wisconsin","2021-09-18","772089","8703","0.023768067","0.01044929"
"Wyoming","2021-09-18","83958","918","0.04110706","0.044368625"
"Alabama","2021-09-19","770391","13210","0.030477285","0.042126894"
"Alaska","2021-09-19","99590","452","0.054733038","0.024943352"
"Arizona","2021-09-19","1066803","19513","0.017359376","0.016990662"
"Arkansas","2021-09-19","485056","7445","0.021168351","0.02449429"
"California","2021-09-19","4654530","68106","0.015542984","0.013497233"
"Colorado","2021-09-19","652901","7563","0.02195263","0.015031576"
"Connecticut","2021-09-19","384342","8463","0.01427424","0.004629612"
"Delaware","2021-09-19","128253","1920","0.025162816","0.0105262995"
"District of Columbia","2021-09-19","58851","1167","0.033089876","0.001716733"
"Florida","2021-09-19","3494954","51240","0.022466421","0.050602794"
"Georgia","2021-09-19","1491838","23767","0.027626991","0.034787536"
"Guam","2021-09-19","14318","180","0.0726701","0.125"
"Hawaii","2021-09-19","73148","711","0.050539255","0.082191825"
"Idaho","2021-09-19","242388","2637","0.035983443","0.065885186"
"Illinois","2021-09-19","1595188","27175","0.016557455","0.012292743"
"Indiana","2021-09-19","929986","15083","0.029635072","0.020293593"
"Iowa","2021-09-19","434239","6401","0.031035066","0.010099411"
"Kansas","2021-09-19","398054","5883","0.025389075","0.017292023"
"Kentucky","2021-09-19","654725","8337","0.04892111","0.032317996"
"Louisiana","2021-09-19","725637","13418","0.018332124","0.02772677"
"Maine","2021-09-19","83910","984","0.042230725","0.02393341"
"Maryland","2021-09-19","519325","10263","0.016753197","0.008549571"
"Massachusetts","2021-09-19","790953","18445","0.01792872","0.0051771402"
"Michigan","2021-09-19","1107765","21982","0.019683719","0.008024931"
"Minnesota","2021-09-19","681706","8076","0.022678137","0.011396408"
"Mississippi","2021-09-19","473413","9214","0.028461099","0.03469956"
"Missouri","2021-09-19","817466","11766","0.01840055","0.016676784"
"Montana","2021-09-19","139844","1877","0.044867396","0.023445964"
"Nebraska","2021-09-19","257787","2626","0.022319198","0.0069018602"
"Nevada","2021-09-19","410104","6845","0.020410538","0.021336913"
"New Hampshire","2021-09-19","114322","1457","0.028899074","0.011103392"
"New Jersey","2021-09-19","1133228","27190","0.014068842","0.0048784018"
"New Mexico","2021-09-19","244720","4677","0.020151258","0.015194297"
"New York","2021-09-19","2371076","54479","0.016334176","0.004591584"
"North Carolina","2021-09-19","1332544","15636","0.03987527","0.03604555"
"North Dakota","2021-09-19","125829","1618","0.026413083","0.008099675"
"Northern Mariana Islands","2021-09-19","258","2","0.031999946","0.0"
"Ohio","2021-09-19","1347205","21471","0.03740883","0.014985323"
"Oklahoma","2021-09-19","592074","8440","0.025570273","0.028265119"
"Oregon","2021-09-19","309841","3569","0.04385078","0.043872476"
"Pennsylvania","2021-09-19","1380364","28862","0.024336457","0.01036191"
"Puerto Rico","2021-09-19","212609","3074","0.0104750395","0.025350213"
"Rhode Island","2021-09-19","168449","2812","0.015676856","0.006802678"
"South Carolina","2021-09-19","819204","11614","0.04483378","0.041707754"
"South Dakota","2021-09-19","139956","2100","0.023279667","0.007677555"
"Tennessee","2021-09-19","1151186","14225","0.04737258","0.032443047"
"Texas","2021-09-19","3926755","62323","0.02907288","0.032572865"
"Utah","2021-09-19","491073","2787","0.02293241","0.023127794"
"Vermont","2021-09-19","31634","298","0.050474882","0.038327575"
"Virgin Islands","2021-09-19","6439","67","0.041572332","0.06349206"
"Virginia","2021-09-19","827197","12242","0.03164029","0.017115355"
"Washington","2021-09-19","623254","7256","0.0384382","0.039243817"
"West Virginia","2021-09-19","223117","3370","0.061001778","0.05082631"
"Wisconsin","2021-09-19","772089","8703","0.023768067","0.01044929"
"Wyoming","2021-09-19","83958","918","0.04110706","0.044368625"
"Alabama","2021-09-20","772311","13210","0.029338956","0.041962504"
"Alaska","2021-09-20","101698","457","0.060702085","0.03393662"
"Arizona","2021-09-20","1068823","19513","0.017076254","0.016990662"
"Arkansas","2021-09-20","485452","7482","0.020614028","0.025212407"
"California","2021-09-20","4663226","68158","0.013888478","0.012568355"
"Colorado","2021-09-20","656908","7583","0.021309018","0.013905644"
"Connecticut","2021-09-20","385788","8462","0.014481425","0.0045108795"
"Delaware","2021-09-20","128692","1920","0.02503407","0.0105262995"
"District of Columbia","2021-09-20","59563","1167","0.031018972","0.001716733"
"Florida","2021-09-20","3503976","51884","0.017979145","0.06380713"
"Georgia","2021-09-20","1503350","23947","0.024445415","0.035725117"
"Guam","2021-09-20","14629","182","0.08186662","0.07692313"
"Hawaii","2021-09-20","73567","711","0.04971254","0.082191825"
"Idaho","2021-09-20","243650","2650","0.034950018","0.06554079"
"Illinois","2021-09-20","1603442","27275","0.015901446","0.01134634"
"Indiana","2021-09-20","937970","15157","0.026911855","0.020810843"
"Iowa","2021-09-20","434239","6401","0.031035066","0.010099411"
"Kansas","2021-09-20","400445","5936","0.024203181","0.025038838"
"Kentucky","2021-09-20","662963","8408","0.04647851","0.033939958"
"Louisiana","2021-09-20","728831","13473","0.016917706","0.026827216"
"Maine","2021-09-20","83910","984","0.042230725","0.02393341"
"Maryland","2021-09-20","520464","10263","0.01678741","0.0072627068"
"Massachusetts","2021-09-20","795543","18455","0.01717925","0.0046818256"
"Michigan","2021-09-20","1115833","22020","0.020700693","0.008241773"
"Minnesota","2021-09-20","684163","8086","0.02225411","0.011255622"
"Mississippi","2021-09-20","476100","9270","0.025911808","0.032754064"
"Missouri","2021-09-20","818899","11768","0.017752647","0.01676166"
"Montana","2021-09-20","141479","1887","0.047534823","0.024429917"
"Nebraska","2021-09-20","259205","2629","0.021344543","0.008052111"
"Nevada","2021-09-20","412317","6880","0.01844132","0.022592187"
"New Hampshire","2021-09-20","115401","1458","0.027375698","0.01039505"
"New Jersey","2021-09-20","1134851","27202","0.014119148","0.0045422316"
"New Mexico","2021-09-20","246229","4691","0.018894076","0.015148282"
"New York","2021-09-20","2374833","54502","0.01559031","0.0042563677"
"North Carolina","2021-09-20","1348543","15793","0.03321743","0.034724474"
"North Dakota","2021-09-20","126050","1618","0.026733398","0.008099675"
"Northern Mariana Islands","2021-09-20","263","2","0.043650746","0.0"
"Ohio","2021-09-20","1352104","21471","0.03673613","0.014985323"
"Oklahoma","2021-09-20","598072","8440","0.022883892","0.028265119"
"Oregon","2021-09-20","313161","3594","0.03866279","0.04143727"
"Pennsylvania","2021-09-20","1382933","28864","0.023849487","0.010361195"
"Puerto Rico","2021-09-20","212812","3076","0.010009408","0.02430904"
"Rhode Island","2021-09-20","169350","2815","0.015220761","0.0046395063"
"South Carolina","2021-09-20","830260","11721","0.034813643","0.03670621"
"South Dakota","2021-09-20","140402","2105","0.022592902","0.008141756"
"Tennessee","2021-09-20","1163270","14334","0.031155348","0.031668305"
"Texas","2021-09-20","3938756","62432","0.027507544","0.032360435"
"Utah","2021-09-20","494466","2804","0.02103746","0.02335763"
"Vermont","2021-09-20","31764","298","0.049563885","0.03472221"
"Virgin Islands","2021-09-20","6458","67","0.026872277","0.015151501"
"Virginia","2021-09-20","836140","12312","0.030898333","0.018446565"
"Washington","2021-09-20","630603","7319","0.03497672","0.03933537"
"West Virginia","2021-09-20","224435","3424","0.060125828","0.057442904"
"Wisconsin","2021-09-20","779921","8713","0.028844833","0.009383678"
"Wyoming","2021-09-20","85499","918","0.044900656","0.044368625"
"Alabama","2021-09-21","775531","13460","0.02822566","0.058342457"
"Alaska","2021-09-21","102551","463","0.061967373","0.031180382"
"Arizona","2021-09-21","1070757","19584","0.016393185","0.01450479"
"Arkansas","2021-09-21","486853","7499","0.020247698","0.022498012"
"California","2021-09-21","4669895","68244","0.013411403","0.012191892"
"Colorado","2021-09-21","658712","7605","0.020121813","0.014270425"
"Connecticut","2021-09-21","386182","8477","0.012721181","0.0036703348"
"Delaware","2021-09-21","128964","1927","0.025167346","0.013144016"
"District of Columbia","2021-09-21","59712","1171","0.02693224","0.0034276247"
"Florida","2021-09-21","3517177","51889","0.018470883","0.05349815"
"Georgia","2021-09-21","1510443","24114","0.024326324","0.037518263"
"Guam","2021-09-21","14828","182","0.07910633","0.06432748"
"Hawaii","2021-09-21","73841","711","0.047330618","0.082191825"
"Idaho","2021-09-21","245458","2663","0.035443068","0.061802268"
"Illinois","2021-09-21","1606469","27299","0.014946818","0.010774612"
"Indiana","2021-09-21","940608","15239","0.025855541","0.020013332"
"Iowa","2021-09-21","437872","6401","0.029816985","0.010099411"
"Kansas","2021-09-21","400540","5939","0.024103045","0.025025845"
"Kentucky","2021-09-21","666269","8450","0.044033885","0.034651637"
"Louisiana","2021-09-21","730099","13558","0.014838219","0.023940802"
"Maine","2021-09-21","84542","1002","0.041452646","0.03405571"
"Maryland","2021-09-21","521438","10309","0.016515732","0.010191083"
"Massachusetts","2021-09-21","796925","18480","0.016810179","0.0047301054"
"Michigan","2021-09-21","1115997","22020","0.020648956","0.008195639"
"Minnesota","2021-09-21","690484","8104","0.024659157","0.011988044"
"Mississippi","2021-09-21","477769","9331","0.024936438","0.02979803"
"Missouri","2021-09-21","820910","11955","0.017364025","0.022668958"
"Montana","2021-09-21","142655","1901","0.04659438","0.029236555"
"Nebraska","2021-09-21","260199","2634","0.020988822","0.008036733"
"Nevada","2021-09-21","413547","6918","0.018057108","0.02291882"
"New Hampshire","2021-09-21","115612","1462","0.02541089","0.009668469"
"New Jersey","2021-09-21","1137016","27240","0.014206767","0.0051289797"
"New Mexico","2021-09-21","246639","4702","0.017491817","0.014893174"
"New York","2021-09-21","2380164","54559","0.016082883","0.004455328"
"North Carolina","2021-09-21","1353006","15829","0.032683134","0.033089638"
"North Dakota","2021-09-21","126675","1626","0.028740525","0.011193991"
"Northern Mariana Islands","2021-09-21","265","2","0.03515625","0.0"
"Ohio","2021-09-21","1358918","21596","0.036141276","0.015565515"
"Oklahoma","2021-09-21","598556","8439","0.02191317","0.028017998"
"Oregon","2021-09-21","314841","3624","0.03725803","0.03690982"
"Pennsylvania","2021-09-21","1387872","28932","0.024674892","0.009807706"
"Puerto Rico","2021-09-21","212847","3092","0.009950161","0.021136045"
"Rhode Island","2021-09-21","169686","2816","0.014595389","0.0028489828"
"South Carolina","2021-09-21","832466","11828","0.03207183","0.042206407"
"South Dakota","2021-09-21","141141","2108","0.020601392","0.0076482296"
"Tennessee","2021-09-21","1163270","14334","0.026535511","0.022396564"
"Texas","2021-09-21","3954709","62778","0.025175571","0.032702804"
"Utah","2021-09-21","495796","2829","0.021093488","0.027606249"
"Vermont","2021-09-21","31911","301","0.050533295","0.034364223"
"Virgin Islands","2021-09-21","6489","67","0.030327082","0.015151501"
"Virginia","2021-09-21","839475","12364","0.03036189","0.020300388"
"Washington","2021-09-21","633534","7372","0.0345726","0.03904152"
"West Virginia","2021-09-21","225772","3441","0.059072375","0.055197835"
"Wisconsin","2021-09-21","784048","8731","0.030984163","0.00983119"
"Wyoming","2021-09-21","86052","955","0.043522596","0.04030502"
"Alabama","2021-09-22","778549","13665","0.027254462","0.068914294"
"Alaska","2021-09-22","103795","464","0.06286347","0.028824806"
"American Samoa","2021-09-22","1","0",,
"Arizona","2021-09-22","1072863","19658","0.016046643","0.016810656"
"Arkansas","2021-09-22","488316","7528","0.01921475","0.022548199"
"California","2021-09-22","4677452","68402","0.01312542","0.0111608505"
"Colorado","2021-09-22","660023","7619","0.019634962","0.0137040615"
"Connecticut","2021-09-22","386672","8484","0.012941003","0.004380226"
"Delaware","2021-09-22","129231","1929","0.02523601","0.009419203"
"District of Columbia","2021-09-22","59849","1171","0.024110198","0.0034276247"
"Florida","2021-09-22","3527250","51892","0.018226027","0.05349493"
"Georgia","2021-09-22","1515076","24298","0.023303151","0.035411477"
"Guam","2021-09-22","14828","182","0.07910633","0.06432748"
"Hawaii","2021-09-22","74169","723","0.044766188","0.08233535"
"Idaho","2021-09-22","246817","2688","0.035423517","0.04958999"
"Illinois","2021-09-22","1609991","27351","0.014467955","0.0107165575"
"Indiana","2021-09-22","944512","15315","0.024854422","0.02025187"
"Iowa","2021-09-22","441183","6483","0.028211713","0.012810469"
"Kansas","2021-09-22","402978","5945","0.020776391","0.02182877"
"Kentucky","2021-09-22","670790","8498","0.042107463","0.03331709"
"Louisiana","2021-09-22","732005","13657","0.014145255","0.025454283"
"Maine","2021-09-22","85156","1007","0.03905797","0.031762242"
"Maryland","2021-09-22","522583","10332","0.016389966","0.011255741"
"Massachusetts","2021-09-22","798905","18504","0.01560843","0.005215168"
"Michigan","2021-09-22","1123481","22110","0.020464182","0.0093586445"
"Minnesota","2021-09-22","692122","8118","0.022944212","0.008572459"
"Mississippi","2021-09-22","479326","9353","0.023112178","0.027802229"
"Missouri","2021-09-22","823165","11971","0.016849399","0.02228868"
"Montana","2021-09-22","143970","1914","0.04688704","0.030139923"
"Nebraska","2021-09-22","261080","2643","0.02021432","0.0083937645"
"Nevada","2021-09-22","414371","6948","0.017465591","0.023420215"
"New Hampshire","2021-09-22","115957","1466","0.023532271","0.009641886"
"New Jersey","2021-09-22","1139367","27264","0.014245629","0.005235553"
"New Mexico","2021-09-22","247353","4721","0.017557621","0.01505053"
"New York","2021-09-22","2384698","54602","0.015933156","0.0046366453"
"North Carolina","2021-09-22","1359303","15964","0.031873107","0.035144567"
"North Dakota","2021-09-22","127316","1628","0.026088238","0.009925604"
"Northern Mariana Islands","2021-09-22","265","2","0.027131796","0.0"
